Name	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	*IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl	MonLvl(N)	MonLvl(H)	MonLvlEx	MonLvlEx(N)	MonLvlEx(H)	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	mon11	mon12	mon13	mon14	mon15	mon16	mon17	mon18	mon19	mon20	mon21	mon22	mon23	mon24	mon25	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	nmon11	nmon12	nmon13	nmon14	nmon15	nmon16	nmon17	nmon18	nmon19	nmon20	nmon21	nmon22	nmon23	nmon24	nmon25	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	umon11	umon12	umon13	umon14	umon15	umon16	umon17	umon18	umon19	umon20	umon21	umon22	umon23	umon24	umon25	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	LevelEntry	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7
Act 5 - Ice Cave 1A	114	4	4			81	64	64	64	64	64	64	2000	1300	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	113	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	85	29	61	88	1200	1600	2400	150	150	25	25	25	25	1	0	25	snowyeti2	succubus5	reanimatedhorde1	bloodlord3	imp2	overseer4	frozenhorror3	deathmauler3	frozenhorror3	deathmauler3	bloodlord1	suicideminion6	succubus6	succubus7	minion11	succubuswitch7	snowyeti3	succubus1	overseer5	deathmauler2	minion7	overseer4					snowyeti2	succubus5	reanimatedhorde1	bloodlord3	imp2	overseer4	frozenhorror3	deathmauler3	frozenhorror3	deathmauler3	bloodlord1	suicideminion6	succubus6	succubus7	minion11	succubuswitch7	snowyeti3	succubus1	overseer5	deathmauler2	minion7	overseer4				snowyeti2	succubus5	reanimatedhorde1	bloodlord3	imp2	overseer4	frozenhorror3	deathmauler3	frozenhorror3	deathmauler3	bloodlord1	suicideminion6	succubus6	succubus7	minion11	succubuswitch7	snowyeti3	succubus1	overseer5	deathmauler2	minion7	overseer4																0	39	255	Cellar of Pity	To The Cellar of Pity	EnteringTheCellarOfPity	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0
Act 5 - Ice Cave 2	115	4	4			82	200	200	200	200	200	200	2000	1464	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	113	117	116	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	85	29	61	88	1050	1400	2100	150	150	25	25	25	25	1	0	25	deathmauler3	reanimatedhorde2	frozenhorror2	bloodlord2	overseer3	snowyeti4	succubus3	reanimatedhorde3	snowyeti4	succubus3	reanimatedhorde3	bloodlord5	succubuswitch6	succubus6	overseer5	succubuswitch8	snowyeti4	imp3	frozenhorror4	deathmauler4	frozenhorror1	putriddefiler4					deathmauler3	reanimatedhorde2	frozenhorror2	bloodlord2	overseer3	snowyeti4	succubus3	reanimatedhorde3	snowyeti4	succubus3	reanimatedhorde3	bloodlord5	succubuswitch6	succubus6	overseer5	succubuswitch8	snowyeti4	imp3	frozenhorror4	deathmauler4	frozenhorror1	putriddefiler4				deathmauler3	reanimatedhorde2	frozenhorror2	bloodlord2	overseer3	snowyeti4	succubus3	reanimatedhorde3	snowyeti4	succubus3	reanimatedhorde3	bloodlord5	succubuswitch6	succubus6	overseer5	succubuswitch8	snowyeti4	imp3	frozenhorror4	deathmauler4	frozenhorror1	putriddefiler4																0	40	34	Crystalized Cavern Level 2	To The Crystalized Cavern Level 2	EnteringTheCrystalizedCavernLevel2	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0
Act 5 - Ice Cave 2A	116	4	4			83	32	32	32	32	32	32	2000	1764	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	115	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	85	29	61	88	900	1200	1800	150	150	25	25	25	25	1	0	25	snowyeti1	succubus2	deathmauler3	reanimatedhorde3	overseer4	overseer6	dkmag3	megademon6	frozenhorror1	succubus3	bloodlord1	minion6	reanimatedhorde6	succubus7	succubuswitch8	putriddefiler5	suicideminion5	succubuswitch1	frozenhorror5	deathmauler5							snowyeti1	succubus2	deathmauler3	reanimatedhorde3	overseer4	overseer6	dkmag3	megademon6	frozenhorror1	succubus3	bloodlord1	minion6	reanimatedhorde6	succubus7	succubuswitch8	putriddefiler5	suicideminion5	succubuswitch1	frozenhorror5	deathmauler5						snowyeti1	succubus2	deathmauler3	reanimatedhorde3	overseer4	overseer6	dkmag3	megademon6	frozenhorror1	succubus3	bloodlord1	minion6	reanimatedhorde6	succubus7	succubuswitch8	putriddefiler5	suicideminion5	succubuswitch1	frozenhorror5	deathmauler5																		0	40	255	Echo Chamber	To The Echo Chamber	EnteringTheEchoChamber	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0
Act 5 - Barricade Snow	117	4	4			84	128	80	128	80	128	80	2000	1896	0	1	1	0	0	0	0	1	0	0	3	31	11	1	-1	-1	115	0	118	0	0	0	0	0	72	-1	71	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	27	52	85	27	60	88	825	1100	1650	150	150	25	25	25	25	0	0	25	siegebeast2	imp4	succubus3	reanimatedhorde5	succubuswitch2	putriddefiler3	succubus8	succubuswitch9	suicideminion6	minion7	minion1	bloodlord1	minion8	minion4	overseer5	minion9	suicideminion6	succubuswitch4	reanimatedhorde6	catapult4							siegebeast2	imp4	succubus3	reanimatedhorde5	succubuswitch2	putriddefiler3	succubus8	succubuswitch9	suicideminion6	minion7	minion1	bloodlord1	minion8	minion4	overseer5	minion9	suicideminion6	succubuswitch4	reanimatedhorde6	catapult4						siegebeast2	imp4	succubus3	reanimatedhorde5	succubuswitch2	putriddefiler3	succubus8	succubuswitch9	suicideminion6	minion7	minion1	bloodlord1	minion8	minion4	overseer5	minion9	suicideminion6	succubuswitch4	reanimatedhorde6	catapult4						bunny				2								0	38	36	Tundra Wastelands	To The Tundra Wastelands	EnteringTheTundraWastelands	112	111	113	114	115	129	0	0	25	25	25	25	25	25	0	0
Act 5 - Ice Cave 3	118	4	4			85	200	200	200	200	200	200	2000	2076	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	117	120	119	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	85	29	62	88	975	1300	1950	150	150	25	25	25	25	1	0	25	frozenhorror3	deathmauler3	bloodlord1	suicideminion6	minion7	overseer4	arach7	scarab8	succubus5	frozenhorror2	reanimatedhorde3		suicideminion1	minion5	overseer5	minion10	suicideminion7	succubuswitch5	suicideminion2	suicideminion3							frozenhorror3	deathmauler3	bloodlord1	suicideminion6	minion7	overseer4	arach7	scarab8	succubus5	frozenhorror2	reanimatedhorde3		suicideminion1	minion5	overseer5	minion10	suicideminion7	succubuswitch5	suicideminion2	suicideminion3						frozenhorror3	deathmauler3	bloodlord1	suicideminion6	minion7	overseer4	arach7	scarab8	succubus5	frozenhorror2	reanimatedhorde3		suicideminion1	minion5	overseer5	minion10	suicideminion7	succubuswitch5	suicideminion2	suicideminion3																		0	41	37	Glacial Caves Level 1	To The Glacier Caves Level 1	EnteringTheGlacierCavesLevel1	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0
Act 5 - Ice Cave 3A	119	4	4			86	32	32	32	32	32	32	2000	2376	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	118	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	85	29	62	88	975	1300	1950	150	150	25	25	25	25	1	0	25	snowyeti4	succubus3	reanimatedhorde3	bloodlord5	frozenhorror1	putriddefiler4	overseer1	overseer3	succubuswitch9	frozenhorror1	suicideminion6	siegebeast2	suicideminion4	minion8	overseer5	minion11	suicideminion8	succubus1	succubus2	succubus7							snowyeti4	succubus3	reanimatedhorde3	bloodlord5	frozenhorror1	putriddefiler4	overseer1	overseer3	succubuswitch9	frozenhorror1	suicideminion6	siegebeast2	suicideminion4	minion8	overseer5	minion11	suicideminion8	succubus1	succubus2	succubus7						snowyeti4	succubus3	reanimatedhorde3	bloodlord5	frozenhorror1	putriddefiler4	overseer1	overseer3	succubuswitch9	frozenhorror1	suicideminion6	siegebeast2	suicideminion4	minion8	overseer5	minion11	suicideminion8	succubus1	succubus2	succubus7																		0	41	255	Glacial Caves Level 2	To The Glacier Caves Level 2	EnteringTheGlacierCavesLevel2	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0
Act 5 - Mountain Top	120	4	4			87	20	28	20	28	20	28	2000	2508	0	1	1	0	1	0	0	1	0	0	2	31	-1	1	-1	-1	118	128	0	0	0	0	0	0	79	80	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	27	52	85	37	68	88	0	0	0	150	150	25	25	25	25	0	0	25	ancientbarb1	ancientbarb2	ancientbarb3																								ancientbarb1	ancientbarb2	ancientbarb3																							ancientbarb1	ancientbarb2	ancientbarb3																																			0	42	255	Rocky Summit	To The Rocky Summit	EnteringTheRockySummit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Temple Entrance	121	4	4			88	22	27	22	27	22	27	2000	2636	0	1	1	0	0	0	0	1	0	1	2	31	-1	-1	-1	-1	0	122	0	0	0	0	0	0	-1	76	-1	-1	-1	-1	-1	-1	0	255	255	255	0	1	1	0	2025	32	57	85	32	63	88	0	0	0	150	150	25	25	25	25	0	0																																																																																										0	43	255	Nihlathaks Temple	To Nihlathaks Temple	EnteringNihlathaksTemple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Temple 1	122	4	4			89	120	120	120	120	120	120	2000	2763	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	121	123	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	3000	33	58	85	33	63	88	1050	1400	2100	150	150	25	25	25	25	0	0	25	reanimatedhorde3	bloodlord2	reanimatedhorde5	minion1	deathmauler1	overseer1	reanimatedhorde5	succubuswitch2	putriddefiler3	snowyeti1	succubus2	reanimatedhorde5	minion10	minion9	putriddefiler5	succubuswitch7	succubus6	deathmauler4	succubus6	minion11							reanimatedhorde3	bloodlord2	reanimatedhorde5	minion1	deathmauler1	overseer1	reanimatedhorde5	succubuswitch2	putriddefiler3	snowyeti1	succubus2	reanimatedhorde5	minion10	minion9	putriddefiler5	succubuswitch7	succubus6	deathmauler4	succubus6	minion11						reanimatedhorde3	bloodlord2	reanimatedhorde5	minion1	deathmauler1	overseer1	reanimatedhorde5	succubuswitch2	putriddefiler3	snowyeti1	succubus2	reanimatedhorde5	minion10	minion9	putriddefiler5	succubuswitch7	succubus6	deathmauler4	succubus6	minion11																		0	44	255	Halls of Anguish	To The Halls of Anguish	EnteringTheHallsOfAnguish	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0
Act 5 - Temple 2	123	4	4			90	120	120	120	120	120	120	2000	2943	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	122	124	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	34	59	85	34	64	88	1050	1400	2100	150	150	25	25	25	25	0	0	25	reanimatedhorde4	deathmauler2	putriddefiler1	deathmauler5	siegebeast2	frozenhorror1	suicideminion6	minion7	deathmauler3	siegebeast2	overseer3	reanimatedhorde1	snowyeti3	succubus1	overseer5	deathmauler2	succubus7	deathmauler2	succubus7	suicideminion4							reanimatedhorde4	deathmauler2	putriddefiler1	deathmauler5	siegebeast2	frozenhorror1	suicideminion6	minion7	deathmauler3	siegebeast2	overseer3	reanimatedhorde1	snowyeti3	succubus1	overseer5	deathmauler2	succubus7	deathmauler2	succubus7	suicideminion4						reanimatedhorde4	deathmauler2	putriddefiler1	deathmauler5	siegebeast2	frozenhorror1	suicideminion6	minion7	deathmauler3	siegebeast2	overseer3	reanimatedhorde1	snowyeti3	succubus1	overseer5	deathmauler2	succubus7	deathmauler2	succubus7	suicideminion4																		0	44	35	Halls of Death's Calling	To The Halls of Death's Calling	EnteringTheHallsOfDeath'sCalling	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0
Act 5 - Temple Boss	124	4	4			91	84	84	84	84	84	84	2500	1000	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	123	0	0	0	0	0	0	0	78	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	36	61	86	36	64	90	1050	1400	2100	150	150	25	25	25	25	0	0	25	minion6	succubus4	putriddefiler2	overseer2	minion2	frozenhorror1	bloodlord5	overseer6	putriddefiler4	frozenhorror3	deathmauler3	bloodlord1	snowyeti4	succubus2	frozenhorror4	deathmauler4	succubuswitch6	succubus6	siegebeast3	minion4							minion6	succubus4	putriddefiler2	overseer2	minion2	frozenhorror1	bloodlord5	overseer6	putriddefiler4	frozenhorror3	deathmauler3	bloodlord1	snowyeti4	succubus2	frozenhorror4	deathmauler4	succubuswitch6	succubus6	siegebeast3	minion4						minion6	succubus4	putriddefiler2	overseer2	minion2	frozenhorror1	bloodlord5	overseer6	putriddefiler4	frozenhorror3	deathmauler3	bloodlord1	snowyeti4	succubus2	frozenhorror4	deathmauler4	succubuswitch6	succubus6	siegebeast3	minion4																		0	45	255	Halls of Vaught	To The Halls of Vaught	EnteringTheHallsOfVaught	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0
Act 5 - Hell 1	125	3	4			92	200	200	200	200	200	200	2500	1184	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	89	39	60	90	1200	1600	2400	150	150	25	25	25	25	1	0	25	bloodlord3	snowyeti3	deathmauler3	frozenhorror1	succubus3	bloodlord1	bloodlord5	succubuswitch3	frozenhorror3	snowyeti4	succubus3	reanimatedhorde3	suicideminion5	succubuswitch1	frozenhorror5	deathmauler5	succubuswitch7	succubus7	siegebeast4	minion5							bloodlord3	snowyeti3	deathmauler3	frozenhorror1	succubus3	bloodlord1	bloodlord5	succubuswitch3	frozenhorror3	snowyeti4	succubus3	reanimatedhorde3	suicideminion5	succubuswitch1	frozenhorror5	deathmauler5	succubuswitch7	succubus7	siegebeast4	minion5						bloodlord3	snowyeti3	deathmauler3	frozenhorror1	succubus3	bloodlord1	bloodlord5	succubuswitch3	frozenhorror3	snowyeti4	succubus3	reanimatedhorde3	suicideminion5	succubuswitch1	frozenhorror5	deathmauler5	succubuswitch7	succubus7	siegebeast4	minion5																		0	46	255	Hell1	To Hell1	EnteringHell1	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0
Act 5 - Hell 2	126	3	4			93	200	200	200	200	200	200	2500	1484	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	89	39	61	90	1200	1600	2400	150	150	25	25	25	25	1	0	25	bloodlord2	overseer3	reanimatedhorde1	snowyeti2	succubus5	reanimatedhorde1	minion6	minion1	overseer3	succubuswitch9	frozenhorror3	minion8	suicideminion6	succubuswitch4	reanimatedhorde6	minion3	succubuswitch8	succubuswitch6	siegebeast5								bloodlord2	overseer3	reanimatedhorde1	snowyeti2	succubus5	reanimatedhorde1	minion6	minion1	overseer3	succubuswitch9	frozenhorror3	minion8	suicideminion6	succubuswitch4	reanimatedhorde6	minion3	succubuswitch8	succubuswitch6	siegebeast5							bloodlord2	overseer3	reanimatedhorde1	snowyeti2	succubus5	reanimatedhorde1	minion6	minion1	overseer3	succubuswitch9	frozenhorror3	minion8	suicideminion6	succubuswitch4	reanimatedhorde6	minion3	succubuswitch8	succubuswitch6	siegebeast5																			0	46	255	Hell2	To Hell2	EnteringHell2	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0
Act 5 - Hell 3	127	3	4			94	200	200	200	200	200	200	2500	1784	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	89	39	62	90	1050	1400	2100	150	150	25	25	25	25	1	0	25	deathmauler3	overseer4	frozenhorror3	deathmauler3	reanimatedhorde2	frozenhorror2	reanimatedhorde3	bloodlord2	reanimatedhorde5	minion1	deathmauler1	overseer1	suicideminion7	succubuswitch5	reanimatedhorde6	succubuswitch8	putriddefiler5	painworm1	painworm1	siegebeast1							deathmauler3	overseer4	frozenhorror3	deathmauler3	reanimatedhorde2	frozenhorror2	reanimatedhorde3	bloodlord2	reanimatedhorde5	minion1	deathmauler1	overseer1	suicideminion7	succubuswitch5	reanimatedhorde6	succubuswitch8	putriddefiler5	painworm1	painworm1	siegebeast1						deathmauler3	overseer4	frozenhorror3	deathmauler3	reanimatedhorde2	frozenhorror2	reanimatedhorde3	bloodlord2	reanimatedhorde5	minion1	deathmauler1	overseer1	suicideminion7	succubuswitch5	reanimatedhorde6	succubuswitch8	putriddefiler5	painworm1	painworm1	siegebeast1																		0	46	255	Hell3	To Hell3	EnteringHell3	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0
Act 5 - Baal Temple 1	128	4	4	39	39	95	200	200	200	200	200	200	2500	2084	0	1	0	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	120	129	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	39	64	89	39	65	90	1050	1400	2100	150	150	25	25	25	25	0	0	25	reanimatedhorde5	succubuswitch2	putriddefiler3	snowyeti1	succubus2	reanimatedhorde5	reanimatedhorde4	deathmauler2	putriddefiler1	succubuswitch9	siegebeast2	frozenhorror1	suicideminion8	succubuswitch6	overseer5	suicideminion1	minion9	painworm2	painworm2	siegebeast3							reanimatedhorde5	succubuswitch2	putriddefiler3	snowyeti1	succubus2	reanimatedhorde5	reanimatedhorde4	deathmauler2	putriddefiler1	succubuswitch9	siegebeast2	frozenhorror1	suicideminion8	succubuswitch6	overseer5	suicideminion1	minion9	painworm2	painworm2	siegebeast3						reanimatedhorde5	succubuswitch2	putriddefiler3	snowyeti1	succubus2	reanimatedhorde5	reanimatedhorde4	deathmauler2	putriddefiler1	succubuswitch9	siegebeast2	frozenhorror1	suicideminion8	succubuswitch6	overseer5	suicideminion1	minion9	painworm2	painworm2	siegebeast3																		0	47	255	The Worldstone Keep Level 1	To The Worldstone Keep Level 1	EnteringTheWorldstoneKeepLevel1	119	120	121	122	106	129	0	0	25	25	35	25	25	25	0	0
Act 5 - Baal Temple 2	129	4	4	39	39	96	200	200	200	200	200	200	2500	2384	0	1	0	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	128	130	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	40	65	90	40	65	90	1050	1400	2100	150	150	25	25	25	25	0	0	25	suicideminion6	minion7	deathmauler3	siegebeast2	succubus3	reanimatedhorde1	minion6	succubus4	putriddefiler2	overseer2	minion2	frozenhorror1	suicideminion2	succubuswitch7	suicideminion3	suicideminion4	minion10	painworm3	painworm3	siegebeast4							suicideminion6	minion7	deathmauler3	siegebeast2	succubus3	reanimatedhorde1	minion6	succubus4	putriddefiler2	overseer2	minion2	frozenhorror1	suicideminion2	succubuswitch7	suicideminion3	suicideminion4	minion10	painworm3	painworm3	siegebeast4						suicideminion6	minion7	deathmauler3	siegebeast2	succubus3	reanimatedhorde1	minion6	succubus4	putriddefiler2	overseer2	minion2	frozenhorror1	suicideminion2	succubuswitch7	suicideminion3	suicideminion4	minion10	painworm3	painworm3	siegebeast4																		0	47	38	The Worldstone Keep Level 2	To The Worldstone Keep Level 2	EnteringTheWorldstoneKeepLevel2	119	120	121	122	129	106	0	0	25	25	35	25	26	25	0	0
Act 5 - Baal Temple 3	130	4	4	39	39	97	200	200	200	200	200	200	2500	2684	0	1	0	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	129	131	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	42	67	92	42	66	90	1050	1400	2100	150	150	25	25	25	25	0	0	25	bloodlord5	imp5	putriddefiler4	frozenhorror3	deathmauler3	bloodlord1	bloodlord3	suicideminion6	deathmauler3	frozenhorror1	succubus3	bloodlord1	frozenhorror4	frozenhorror5	reanimatedhorde6	succubus6	minion11	painworm4	painworm4	siegebeast5							bloodlord5	imp5	putriddefiler4	frozenhorror3	deathmauler3	bloodlord1	bloodlord3	suicideminion6	deathmauler3	frozenhorror1	succubus3	bloodlord1	frozenhorror4	frozenhorror5	reanimatedhorde6	succubus6	minion11	painworm4	painworm4	siegebeast5						bloodlord5	imp5	putriddefiler4	frozenhorror3	deathmauler3	bloodlord1	bloodlord3	suicideminion6	deathmauler3	frozenhorror1	succubus3	bloodlord1	frozenhorror4	frozenhorror5	reanimatedhorde6	succubus6	minion11	painworm4	painworm4	siegebeast5																		0	47	255	The Worldstone Keep Level 3	To The Worldstone Keep Level 3	EnteringTheWorldstoneKeepLevel3	119	120	121	122	129	106	0	0	25	25	35	25	25	25	0	0
Act 5 - Throne Room	131	4	4	39	39	98	40	52	40	52	40	52	3000	1000	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	130	132	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	43	68	93	43	66	90	1050	1400	2100	150	150	25	25	25	25	0	0	25	bloodlord5	succubuswitch3	frozenhorror3	snowyeti4	succubus3	reanimatedhorde3	bloodlord2	overseer3	reanimatedhorde1	snowyeti2	succubus5	reanimatedhorde1	succubus1	suicideminion8	suicideminion7	suicideminion6	suicideminion5	painworm5	painworm5	frozenhorror5							bloodlord5	succubuswitch3	frozenhorror3	snowyeti4	succubus3	reanimatedhorde3	bloodlord2	overseer3	reanimatedhorde1	snowyeti2	succubus5	reanimatedhorde1	succubus1	suicideminion8	suicideminion7	suicideminion6	suicideminion5	painworm5	painworm5	frozenhorror5						bloodlord5	succubuswitch3	frozenhorror3	snowyeti4	succubus3	reanimatedhorde3	bloodlord2	overseer3	reanimatedhorde1	snowyeti2	succubus5	reanimatedhorde1	succubus1	suicideminion8	suicideminion7	suicideminion6	suicideminion5	painworm5	painworm5	frozenhorror5																		0	48	255	Throne of Destruction	To The Throne of Destruction	EnteringTheThroneOfDestruction	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0
Act 5 - World Stone	132	4	4	39	39	99	55	55	55	55	55	55	3000	1152	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	131	0	0	0	0	0	0	0	81	-1	-1	-1	-1	-1	-1	-1	40	255	255	255	0	1	1	0	0	0	0	0	43	66	90	0	0	0	150	150	25	25	25	25	0	0																																																																																										0	49	255	The Worldstone Chamber	To The Worldstone Chamber	EnteringTheWorldstoneChamber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Pandemonium 1	133	0	4			11	200	200	200	200	200	200	4000	1500	0	1	0	0	0	1	1	1	0	1	1	4	-1	-1	-1	-1	17	0	0	0	0	0	0	0	8	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	50	75	107	50	75	109	1200	1200	1200	150	150	25	25	25	25	1	0	25																											mephisto	baalcrab	diablo	hephasto																						succubus8	succubuswitch9	corruptrogue6	cr_archer8	cr_lancer8	Mephisto																				rat	bat			30	30							8	5	255	Pandemonium Run 1	To The Pandemonium Run 1	EnteringThePandemoniumRun1	7	8	9	10	0	0	0	0	75	4	50	75	0	0	0	0
Act 5 - Pandemonium 2	134	1	4			28	80	80	80	80	80	80	4000	1700	0	1	0	0	1	0	1	1	1	0	3	16	9	4	7	8	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	40	255	255	255	1	1	1	0	3800	50	75	107	50	75	109	1200	1200	1200	150	150	25	25	25	25	1	0	25																											mephisto	baalcrab	diablo	hephasto																						swarm5	sandmaggot7	arach7	scarab8	Mephisto																					scorpion				20								0	14	255	Pandemonium Run 2	To The Pandemonium Run 2	EnteringThePandemoniumRun2	30	24	32	37	36	0	0	0	15	30	10	40	40	0	0	0
Act 5 - Pandemonium 3	135	3	4			92	200	200	200	200	200	200	4000	2884	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	50	75	107	50	75	109	1200	1200	1200	150	150	25	25	25	25	1	0	25																											mephisto	baalcrab	diablo	hephasto																						overseer6	dkmag3	megademon6	imp8	Mephisto																																	0	46	255	Pandemonium Run 3	To The Pandemonium Run 3	EnteringThePandemoniumRun3	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0
Act 5 - Pandemonium Finale	136	0	4			25	43	48	43	48	43	48	5000	1000	0	1	1	0	0	0	1	1	1	0	2	11	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	50	75	108	50	75	110	0	0	0	150	150	25	25	25	25	0	0																																																																																										0	3	255	Tristram	To Tristram	EnteringThePandemoniumFinale	44	45	0	0	0	0	0	0	0	33	1	0	0	0	0	0
